gameType,accuracy,score,completionTime,attempts,incorrectAttempts,correctAnswers,completionRate,previousDifficulty,recommendedDifficulty
pattern_recognition,0.99,200,14.9,8,1,7,1.0,hard,hard
pattern_recognition,0.3,12,87.6,15,5,10,0.49,easy,easy
daily_routine_recall,0.48,19,55.0,13,3,10,0.63,hard,easy
daily_routine_recall,0.24,10,90.1,13,4,9,0.53,easy,easy
memory_match,0.69,120,34.0,8,1,7,0.87,hard,medium
pattern_recognition,0.66,107,45.5,8,2,6,0.97,medium,medium
pattern_recognition,0.73,112,43.6,8,1,7,0.86,hard,medium
memory_match,0.69,109,44.5,9,1,8,0.95,medium,medium
object_recognition,0.51,20,53.4,15,4,11,0.71,medium,hard
daily_routine_recall,0.86,196,25.6,5,0,5,1.0,hard,hard
daily_routine_recall,0.88,200,19.1,7,0,7,1.0,hard,hard
object_recognition,0.9,200,18.3,6,0,6,1.0,medium,hard
object_recognition,0.36,14,74.0,12,6,6,0.77,easy,easy
memory_match,0.38,15,80.3,14,6,8,0.48,medium,easy
pattern_recognition,0.62,104,46.4,10,1,9,0.84,medium,medium
memory_match,0.93,200,13.7,6,0,6,1.0,hard,hard
pattern_recognition,0.24,10,65.1,11,4,7,0.5,medium,hard
object_recognition,0.84,200,20.8,5,1,4,1.0,hard,hard
object_recognition,0.8,128,31.3,6,1,5,0.81,easy,hard
memory_match,0.8,111,48.3,8,2,6,0.93,hard,hard
object_recognition,0.67,106,46.2,10,2,8,0.93,medium,medium
daily_routine_recall,0.63,109,41.1,9,2,7,0.94,medium,medium
object_recognition,0.39,15,51.1,14,6,8,0.58,hard,easy
object_recognition,0.65,119,32.7,7,2,5,0.98,hard,medium
daily_routine_recall,0.87,200,19.3,4,0,4,1.0,easy,hard
object_recognition,0.78,109,50.0,7,2,5,0.96,hard,hard
memory_match,0.21,10,101.6,14,3,11,0.71,easy,easy
daily_routine_recall,0.97,200,13.5,4,0,4,1.0,easy,hard
memory_match,0.7,119,35.3,9,1,8,0.82,easy,medium
daily_routine_recall,0.47,18,61.2,10,4,6,0.77,medium,easy
pattern_recognition,0.56,22,102.4,17,7,10,0.48,easy,easy
daily_routine_recall,0.66,121,31.4,7,2,5,0.97,hard,medium
daily_routine_recall,0.65,106,45.1,8,2,6,0.99,hard,medium
object_recognition,0.3,12,96.5,11,4,7,0.71,easy,easy
pattern_recognition,0.66,101,51.5,10,2,8,0.84,medium,medium
object_recognition,0.9,184,34.0,6,1,5,1.0,easy,hard
daily_routine_recall,0.51,20,63.5,12,6,6,0.75,medium,easy
pattern_recognition,0.22,10,69.0,10,3,7,0.65,easy,easy
object_recognition,0.95,200,18.9,4,0,4,1.0,easy,hard
object_recognition,0.66,102,50.4,11,2,9,0.82,hard,medium
object_recognition,0.29,11,77.5,16,7,9,0.77,hard,easy
memory_match,0.52,20,64.0,10,3,7,0.75,medium,easy
pattern_recognition,0.69,106,47.5,8,3,5,0.96,medium,medium
pattern_recognition,0.3,12,98.9,13,5,8,0.66,medium,easy
daily_routine_recall,0.9,189,31.4,4,0,4,1.0,medium,hard
daily_routine_recall,0.7,124,30.7,8,2,6,0.96,easy,medium
memory_match,0.21,10,86.0,13,3,10,0.8,hard,easy
pattern_recognition,0.98,200,11.4,6,1,5,1.0,easy,hard
daily_routine_recall,0.82,177,33.8,4,0,4,1.0,medium,hard
daily_routine_recall,0.95,200,10.2,6,0,6,1.0,hard,hard
memory_match,0.99,200,22.2,4,0,4,1.0,hard,hard
pattern_recognition,0.46,18,70.6,9,3,6,0.45,easy,easy
daily_routine_recall,0.72,110,45.3,8,2,6,0.96,medium,medium
pattern_recognition,0.43,17,73.9,13,3,10,0.73,easy,easy
pattern_recognition,0.98,200,12.9,6,2,4,1.0,easy,hard
memory_match,0.68,122,31.9,9,2,7,0.84,medium,medium
memory_match,0.42,16,103.8,14,4,10,0.7,easy,easy
daily_routine_recall,0.64,108,43.7,8,1,7,0.86,hard,medium
object_recognition,0.98,196,31.0,7,0,7,1.0,hard,hard
daily_routine_recall,0.89,200,18.0,8,1,7,1.0,easy,hard
memory_match,0.57,22,57.3,16,7,9,0.47,easy,easy
pattern_recognition,0.46,18,78.4,13,4,9,0.47,hard,easy
pattern_recognition,0.35,14,52.3,14,5,9,0.42,easy,easy
memory_match,0.4,16,102.6,18,7,11,0.8,easy,easy
object_recognition,0.55,22,51.8,15,7,8,0.41,easy,easy
memory_match,0.37,14,66.6,14,4,10,0.47,medium,easy
memory_match,0.75,116,40.4,6,1,5,0.94,easy,medium
memory_match,0.96,200,10.5,7,1,6,1.0,easy,hard
pattern_recognition,0.96,198,28.8,8,1,7,1.0,easy,hard
memory_match,0.82,189,28.0,5,0,5,1.0,easy,hard
daily_routine_recall,0.21,10,85.4,17,7,10,0.63,medium,easy
pattern_recognition,0.87,200,16.9,5,0,5,1.0,hard,hard
memory_match,0.52,20,72.0,17,7,10,0.48,hard,easy
daily_routine_recall,0.86,179,34.4,9,2,7,1.0,easy,hard
memory_match,0.92,195,28.7,6,2,4,1.0,easy,hard
object_recognition,0.85,181,33.2,7,0,7,1.0,medium,hard
object_recognition,0.43,17,76.4,18,7,11,0.75,hard,easy
daily_routine_recall,0.76,123,34.4,6,1,5,0.91,medium,medium
pattern_recognition,0.48,19,54.2,14,5,9,0.66,medium,easy
daily_routine_recall,0.63,112,38.9,11,3,8,0.85,easy,medium
pattern_recognition,0.76,130,28.0,9,1,8,0.96,medium,medium
memory_match,0.67,127,25.2,7,2,5,0.81,easy,medium
object_recognition,0.68,121,32.1,11,2,9,0.83,medium,medium
daily_routine_recall,0.75,127,29.3,9,2,7,0.91,hard,medium
object_recognition,0.8,134,25.2,11,2,9,0.99,medium,hard
memory_match,0.81,200,20.5,7,1,6,1.0,medium,hard
memory_match,0.72,115,40.8,6,1,5,0.96,hard,medium
object_recognition,0.82,193,25.8,8,2,6,1.0,medium,hard
memory_match,0.48,19,82.7,16,6,10,0.46,easy,easy
memory_match,0.51,20,109.3,10,4,6,0.6,hard,easy
pattern_recognition,0.22,10,45.9,10,4,6,0.46,medium,easy
object_recognition,0.37,14,98.0,17,6,11,0.51,easy,easy
object_recognition,0.95,200,16.6,6,1,5,1.0,medium,hard
daily_routine_recall,0.72,130,25.4,10,1,9,0.88,hard,medium
object_recognition,0.94,200,26.5,7,0,7,1.0,medium,hard
object_recognition,0.5,20,99.6,18,7,11,0.61,easy,easy
object_recognition,0.97,200,17.5,8,2,6,1.0,easy,hard
memory_match,0.81,200,18.5,7,1,6,1.0,easy,hard
memory_match,0.89,184,33.3,7,0,7,1.0,medium,easy
object_recognition,0.98,200,10.3,7,2,5,1.0,hard,hard
daily_routine_recall,0.88,187,31.3,4,0,4,1.0,hard,hard
memory_match,0.92,200,23.7,7,0,7,1.0,hard,hard
object_recognition,0.73,103,53.0,9,1,8,0.99,easy,medium
object_recognition,0.64,120,32.0,10,1,9,1.0,hard,medium
memory_match,0.67,124,28.5,9,1,8,0.85,easy,medium
memory_match,0.71,104,50.3,6,1,5,0.92,medium,medium
object_recognition,0.71,116,38.8,8,1,7,0.85,medium,easy
daily_routine_recall,0.56,22,103.9,12,5,7,0.57,hard,easy
pattern_recognition,0.88,193,28.2,5,0,5,1.0,medium,hard
memory_match,0.99,200,14.6,7,0,7,1.0,hard,hard
object_recognition,0.82,200,15.0,7,0,7,1.0,medium,hard
memory_match,0.61,109,40.8,9,2,7,0.92,medium,medium
object_recognition,0.94,200,19.6,6,1,5,1.0,hard,hard
daily_routine_recall,0.29,11,92.4,12,5,7,0.71,medium,easy
pattern_recognition,0.79,127,31.9,9,3,6,0.82,medium,medium
memory_match,0.6,115,34.1,10,2,8,0.86,hard,medium
object_recognition,0.71,117,37.6,11,2,9,0.93,medium,medium
memory_match,0.54,21,71.6,14,4,10,0.66,hard,easy
daily_routine_recall,0.35,14,69.4,13,6,7,0.59,hard,easy
memory_match,0.57,22,64.4,12,4,8,0.74,medium,easy
memory_match,0.67,109,43.3,12,3,9,0.93,hard,hard
object_recognition,0.88,197,26.2,5,0,5,1.0,hard,hard
daily_routine_recall,0.95,200,12.3,6,0,6,1.0,easy,hard
memory_match,0.62,101,49.7,8,1,7,0.99,medium,medium
daily_routine_recall,0.38,15,82.1,9,3,6,0.52,hard,easy
memory_match,0.82,189,27.7,6,0,6,1.0,hard,hard
object_recognition,0.94,200,22.3,7,0,7,1.0,hard,hard
daily_routine_recall,0.69,119,34.7,11,2,9,0.9,medium,medium
memory_match,0.22,10,65.1,12,3,9,0.62,hard,easy
memory_match,0.98,200,20.3,4,0,4,1.0,medium,hard
pattern_recognition,0.94,200,25.2,6,1,5,1.0,hard,hard
memory_match,0.63,122,28.4,7,2,5,0.89,hard,medium
object_recognition,0.57,22,47.4,11,5,6,0.52,medium,easy
memory_match,0.79,108,50.9,7,2,5,0.82,hard,medium
daily_routine_recall,0.95,200,18.1,8,2,6,1.0,medium,hard
pattern_recognition,0.66,124,28.7,11,2,9,1.0,medium,medium
object_recognition,0.98,200,11.2,5,0,5,1.0,hard,hard
memory_match,0.98,200,14.1,7,0,7,1.0,hard,hard
pattern_recognition,0.81,105,54.8,9,2,7,0.86,hard,medium
object_recognition,0.99,200,11.6,7,0,7,1.0,medium,hard
object_recognition,0.96,194,30.7,8,2,6,1.0,hard,hard
pattern_recognition,0.78,129,29.5,9,1,8,0.86,medium,hard
pattern_recognition,0.83,200,21.7,4,0,4,1.0,hard,hard
object_recognition,0.61,104,45.6,9,2,7,0.98,medium,medium
memory_match,0.57,22,86.4,13,5,8,0.42,hard,easy
daily_routine_recall,0.98,200,18.8,4,0,4,1.0,medium,hard
pattern_recognition,0.48,19,91.1,17,7,10,0.74,medium,easy
pattern_recognition,0.37,14,65.1,14,4,10,0.75,easy,easy
daily_routine_recall,0.7,106,48.8,8,3,5,0.94,medium,medium
object_recognition,0.98,200,25.2,5,0,5,1.0,medium,hard
pattern_recognition,0.66,121,31.3,7,2,5,0.94,easy,medium
daily_routine_recall,0.95,200,17.6,4,0,4,1.0,medium,hard
memory_match,0.8,117,42.1,9,1,8,0.85,hard,hard
memory_match,0.75,130,26.2,11,3,8,0.97,easy,medium
memory_match,0.69,113,40.7,8,2,6,0.96,medium,medium
memory_match,0.85,191,28.1,6,0,6,1.0,medium,hard
pattern_recognition,0.97,197,30.0,7,0,7,1.0,easy,hard
memory_match,0.95,200,15.3,4,0,4,1.0,hard,hard
daily_routine_recall,0.4,16,97.4,13,6,7,0.57,medium,easy
memory_match,0.77,106,51.2,10,3,7,0.85,medium,medium
object_recognition,0.97,200,18.7,6,2,4,1.0,hard,hard
object_recognition,0.37,14,106.2,12,4,8,0.6,easy,easy
pattern_recognition,0.62,104,46.2,9,1,8,0.83,medium,medium
memory_match,0.83,200,14.4,9,2,7,1.0,medium,hard
memory_match,0.93,195,29.3,7,0,7,1.0,medium,hard
pattern_recognition,0.29,11,76.2,15,6,9,0.52,medium,easy
daily_routine_recall,0.56,22,56.0,13,7,6,0.4,medium,easy
memory_match,0.85,187,30.5,6,0,6,1.0,hard,hard
memory_match,0.89,200,20.4,5,1,4,1.0,hard,hard
object_recognition,0.87,200,17.1,7,0,7,1.0,medium,hard
daily_routine_recall,0.42,16,69.0,13,7,6,0.54,hard,easy
pattern_recognition,0.63,119,31.4,9,1,8,0.93,medium,medium
daily_routine_recall,0.56,22,92.4,13,4,9,0.51,medium,easy
pattern_recognition,0.34,13,60.0,18,7,11,0.46,medium,easy
pattern_recognition,0.86,182,32.8,7,0,7,1.0,medium,hard
object_recognition,0.7,112,42.5,9,3,6,0.95,easy,medium
object_recognition,0.88,182,33.9,7,2,5,1.0,medium,hard
daily_routine_recall,0.64,112,39.8,11,2,9,0.94,hard,medium
memory_match,0.83,186,29.7,5,0,5,1.0,easy,hard
memory_match,0.69,120,33.4,10,2,8,0.97,medium,medium
daily_routine_recall,0.92,193,29.8,6,2,4,1.0,medium,easy
pattern_recognition,0.63,106,44.6,10,1,9,0.85,hard,medium
pattern_recognition,0.78,133,26.0,10,2,8,0.92,easy,hard
daily_routine_recall,0.99,200,19.3,4,0,4,1.0,medium,hard
pattern_recognition,0.86,197,25.4,6,0,6,1.0,easy,hard
pattern_recognition,0.86,200,13.0,7,1,6,1.0,hard,hard
daily_routine_recall,0.61,108,41.5,9,2,7,0.98,medium,medium
pattern_recognition,0.32,12,61.4,12,5,7,0.77,medium,easy
daily_routine_recall,0.24,10,106.3,14,5,9,0.62,medium,easy
daily_routine_recall,0.79,130,28.8,9,2,7,0.99,easy,hard
pattern_recognition,0.25,10,72.3,9,3,6,0.57,easy,easy
pattern_recognition,0.68,127,26.6,9,2,7,1.0,easy,medium
pattern_recognition,0.74,112,44.5,8,1,7,0.86,easy,medium
daily_routine_recall,0.44,17,63.7,11,3,8,0.46,easy,easy
pattern_recognition,0.22,10,101.4,11,3,8,0.43,hard,hard
object_recognition,1.0,200,17.2,6,0,6,1.0,medium,hard
pattern_recognition,0.28,11,66.8,13,6,7,0.41,hard,easy
daily_routine_recall,0.83,191,27.4,5,0,5,1.0,medium,hard
pattern_recognition,0.34,13,65.6,17,7,10,0.71,medium,easy
daily_routine_recall,0.91,197,27.1,4,0,4,1.0,hard,hard
pattern_recognition,0.56,22,69.5,14,7,7,0.51,medium,medium
pattern_recognition,0.63,124,26.8,7,1,6,0.96,hard,medium
daily_routine_recall,1.0,193,33.2,8,1,7,1.0,hard,hard
memory_match,0.68,113,40.2,8,2,6,1.0,easy,medium
daily_routine_recall,0.76,105,52.9,9,3,6,0.82,hard,medium
object_recognition,0.8,124,35.5,8,2,6,1.0,hard,hard
daily_routine_recall,0.49,19,72.5,16,6,10,0.64,easy,easy
memory_match,0.32,12,52.2,15,7,8,0.81,medium,easy
daily_routine_recall,0.82,200,11.2,5,0,5,1.0,hard,hard
memory_match,0.75,131,25.7,11,2,9,0.87,easy,medium
object_recognition,0.75,130,26.2,9,1,8,0.96,medium,medium
pattern_recognition,0.47,18,58.3,12,6,6,0.85,hard,easy
daily_routine_recall,0.82,200,14.5,7,0,7,1.0,easy,hard
daily_routine_recall,0.5,20,50.6,12,5,7,0.81,medium,easy
object_recognition,0.61,115,34.6,10,2,8,0.87,easy,medium
memory_match,0.73,110,45.9,8,1,7,0.81,easy,medium
daily_routine_recall,0.73,115,40.6,9,2,7,0.81,hard,medium
daily_routine_recall,0.83,195,25.2,7,0,7,1.0,medium,hard
daily_routine_recall,0.81,108,51.2,7,1,6,0.96,hard,hard
pattern_recognition,0.83,180,32.6,7,0,7,1.0,medium,hard
pattern_recognition,0.9,183,34.2,7,0,7,1.0,hard,hard
object_recognition,0.24,10,78.9,15,6,9,0.77,easy,easy
pattern_recognition,0.56,22,90.4,10,4,6,0.41,easy,easy
pattern_recognition,0.71,114,40.4,10,1,9,0.81,hard,medium
object_recognition,0.64,121,30.4,8,1,7,0.9,easy,medium
object_recognition,0.7,121,33.1,7,1,6,0.99,medium,medium
pattern_recognition,0.8,123,36.4,7,1,6,0.97,easy,hard
daily_routine_recall,0.39,15,53.5,14,3,11,0.72,easy,easy
daily_routine_recall,0.84,193,26.8,5,1,4,1.0,hard,hard
memory_match,0.97,200,21.6,6,1,5,1.0,hard,hard
memory_match,0.69,125,28.8,11,2,9,0.89,easy,medium
daily_routine_recall,0.81,120,39.6,7,2,5,0.92,easy,hard
memory_match,0.64,123,28.7,7,1,6,0.99,medium,medium
memory_match,0.49,19,97.7,13,6,7,0.69,medium,medium
object_recognition,0.97,200,11.2,8,1,7,1.0,medium,hard
memory_match,0.49,19,99.2,13,5,8,0.8,medium,easy
object_recognition,0.89,200,23.2,9,2,7,1.0,medium,hard
pattern_recognition,0.25,10,60.2,17,7,10,0.72,easy,easy
daily_routine_recall,0.45,18,107.9,14,3,11,0.6,medium,easy
object_recognition,0.61,110,39.3,7,2,5,0.95,easy,medium
pattern_recognition,0.42,16,70.2,12,4,8,0.5,medium,easy
pattern_recognition,0.73,118,37.7,11,2,9,0.92,medium,medium
pattern_recognition,0.61,100,49.9,10,2,8,0.94,easy,medium
object_recognition,0.66,113,39.1,12,3,9,0.82,hard,medium
pattern_recognition,0.99,200,27.9,7,1,6,1.0,medium,hard
daily_routine_recall,0.42,16,68.3,17,7,10,0.62,hard,easy
object_recognition,0.8,117,42.5,11,2,9,0.84,medium,hard
object_recognition,0.6,117,32.2,9,2,7,0.89,easy,medium
pattern_recognition,1.0,200,18.8,7,0,7,1.0,medium,hard
memory_match,0.81,108,51.6,8,1,7,0.95,hard,hard
pattern_recognition,0.83,197,24.3,7,0,7,1.0,hard,hard
object_recognition,0.98,200,20.5,8,1,7,1.0,hard,hard
memory_match,0.63,96,54.6,6,1,5,0.81,medium,medium
object_recognition,0.47,18,48.0,12,3,9,0.51,medium,easy
daily_routine_recall,0.89,200,10.6,6,0,6,1.0,easy,hard
memory_match,0.23,10,93.6,13,7,6,0.64,hard,easy
memory_match,0.66,110,42.6,6,1,5,0.96,hard,medium
object_recognition,0.93,200,12.9,6,0,6,1.0,hard,hard
daily_routine_recall,0.8,107,52.4,8,2,6,0.88,medium,medium
memory_match,0.99,200,18.2,8,2,6,1.0,easy,hard
pattern_recognition,0.77,117,41.0,11,2,9,0.85,easy,medium
object_recognition,0.7,114,40.6,6,1,5,0.8,hard,medium
object_recognition,0.61,123,26.6,10,3,7,0.94,hard,medium
daily_routine_recall,0.23,10,87.3,17,7,10,0.4,medium,easy
memory_match,0.85,181,33.2,6,2,4,1.0,hard,hard
memory_match,0.81,200,13.4,5,1,4,1.0,medium,medium
memory_match,0.29,11,56.8,16,6,10,0.46,easy,easy
object_recognition,0.7,101,53.2,9,1,8,0.87,hard,medium
object_recognition,0.89,200,13.5,6,0,6,1.0,medium,hard
daily_routine_recall,0.88,200,17.7,5,0,5,1.0,hard,hard
object_recognition,0.45,18,89.9,13,7,6,0.67,medium,easy
memory_match,0.55,22,63.7,15,7,8,0.69,easy,easy
pattern_recognition,0.47,18,89.7,16,7,9,0.51,easy,easy
pattern_recognition,0.56,22,105.0,16,6,10,0.47,hard,easy
pattern_recognition,0.71,106,48.8,8,2,6,0.9,easy,medium
pattern_recognition,0.75,116,40.9,10,1,9,0.93,medium,easy
pattern_recognition,0.98,200,10.5,4,0,4,1.0,hard,hard
object_recognition,0.42,16,54.9,16,6,10,0.53,medium,easy
pattern_recognition,0.81,113,47.0,10,2,8,0.93,easy,hard
object_recognition,0.78,114,44.8,9,1,8,0.96,easy,hard
object_recognition,0.79,130,28.5,12,3,9,0.82,medium,medium
daily_routine_recall,0.74,119,37.4,10,2,8,0.91,easy,medium
object_recognition,0.87,200,17.2,4,0,4,1.0,easy,hard
memory_match,0.83,181,32.4,7,0,7,1.0,medium,hard
memory_match,0.96,200,17.3,7,0,7,1.0,medium,hard
object_recognition,0.8,121,38.4,6,1,5,0.88,easy,hard
daily_routine_recall,0.86,200,16.7,5,1,4,1.0,medium,hard
pattern_recognition,0.85,200,18.2,4,0,4,1.0,medium,hard
daily_routine_recall,0.22,10,62.5,13,5,8,0.8,medium,easy
daily_routine_recall,0.84,200,21.6,6,0,6,1.0,hard,hard
pattern_recognition,0.96,196,29.9,6,0,6,1.0,medium,hard
object_recognition,0.97,200,10.2,6,0,6,1.0,hard,hard
object_recognition,0.93,200,10.2,6,2,4,1.0,easy,hard
memory_match,0.68,113,40.6,8,2,6,0.9,hard,medium
pattern_recognition,0.95,194,30.6,5,1,4,1.0,easy,hard
object_recognition,0.69,108,45.6,6,1,5,0.83,medium,medium
memory_match,0.68,119,34.9,8,2,6,0.82,easy,medium
daily_routine_recall,0.29,11,106.8,13,6,7,0.44,hard,easy
memory_match,0.6,120,29.8,10,3,7,0.92,easy,medium
pattern_recognition,1.0,200,25.9,8,1,7,1.0,easy,hard
daily_routine_recall,0.66,102,50.9,8,1,7,0.89,medium,medium
daily_routine_recall,0.85,183,32.4,4,0,4,1.0,easy,hard
memory_match,0.31,12,97.6,13,5,8,0.61,hard,easy
object_recognition,0.43,17,84.3,15,5,10,0.59,medium,easy
memory_match,0.41,16,81.0,10,3,7,0.54,hard,easy
pattern_recognition,0.55,22,83.3,13,4,9,0.69,hard,easy
daily_routine_recall,0.95,188,34.0,5,0,5,1.0,easy,hard
object_recognition,0.68,115,38.5,8,2,6,0.83,hard,medium
memory_match,0.98,200,20.8,6,0,6,1.0,easy,hard
pattern_recognition,0.54,21,105.5,12,4,8,0.72,easy,easy
object_recognition,0.27,10,61.4,14,5,9,0.5,easy,easy
object_recognition,0.71,113,41.4,7,1,6,0.92,medium,medium
memory_match,0.63,114,37.0,12,3,9,0.96,medium,medium
object_recognition,0.84,196,25.2,7,0,7,1.0,medium,hard
pattern_recognition,0.69,109,44.5,7,1,6,0.9,hard,medium
pattern_recognition,0.61,101,48.7,9,1,8,0.9,medium,medium
object_recognition,0.92,184,34.1,7,0,7,1.0,hard,hard
memory_match,0.36,14,74.9,10,3,7,0.68,medium,easy
memory_match,0.77,113,44.4,11,2,9,0.95,easy,medium
pattern_recognition,0.39,15,49.4,14,7,7,0.63,medium,easy
memory_match,0.94,193,30.8,7,1,6,1.0,hard,hard
memory_match,0.97,200,23.1,4,0,4,1.0,hard,hard
daily_routine_recall,0.8,110,49.7,8,2,6,0.84,medium,medium
daily_routine_recall,0.88,186,31.6,5,1,4,1.0,hard,hard
daily_routine_recall,0.75,125,31.4,9,2,7,0.84,easy,medium
pattern_recognition,0.76,125,32.6,7,2,5,1.0,hard,medium
pattern_recognition,0.88,200,12.0,4,0,4,1.0,hard,hard
object_recognition,0.66,123,29.8,7,1,6,0.95,hard,medium
object_recognition,0.61,106,43.5,11,2,9,0.82,easy,medium
daily_routine_recall,0.82,194,25.2,5,0,5,1.0,medium,hard
pattern_recognition,0.96,194,30.8,6,0,6,1.0,hard,hard
memory_match,0.85,200,18.2,7,0,7,1.0,hard,hard
daily_routine_recall,0.48,19,52.4,12,6,6,0.51,hard,hard
daily_routine_recall,0.73,128,27.1,10,1,9,0.88,easy,medium
memory_match,0.26,10,61.6,16,5,11,0.42,hard,easy
daily_routine_recall,0.91,196,27.6,4,0,4,1.0,hard,hard
memory_match,0.29,11,95.2,13,6,7,0.77,hard,easy
memory_match,0.67,123,29.9,11,2,9,0.82,medium,medium
pattern_recognition,0.64,123,28.4,6,1,5,0.9,medium,medium
pattern_recognition,0.74,121,35.7,7,1,6,0.9,hard,medium
pattern_recognition,0.71,125,29.7,10,2,8,0.85,easy,medium
pattern_recognition,0.71,100,54.8,10,2,8,0.88,medium,medium
object_recognition,0.49,19,47.6,16,6,10,0.67,medium,easy
object_recognition,0.62,124,26.1,7,2,5,0.94,easy,medium
memory_match,0.92,200,18.9,6,0,6,1.0,medium,hard
object_recognition,0.85,196,25.7,7,0,7,1.0,medium,hard
object_recognition,0.81,180,32.0,6,0,6,1.0,medium,hard
object_recognition,0.68,113,41.0,12,3,9,0.87,hard,medium
pattern_recognition,0.36,14,91.8,14,4,10,0.42,hard,easy
object_recognition,0.9,200,24.6,6,2,4,1.0,easy,hard
memory_match,0.33,13,64.4,17,6,11,0.4,hard,easy
memory_match,0.23,10,53.2,15,7,8,0.63,hard,easy
daily_routine_recall,1.0,200,26.3,4,0,4,1.0,easy,hard
memory_match,0.7,129,25.9,10,2,8,0.89,easy,medium
memory_match,0.58,23,72.3,17,6,11,0.68,hard,easy
daily_routine_recall,0.71,105,49.5,11,3,8,0.8,medium,medium
memory_match,0.46,18,72.2,14,5,9,0.69,easy,easy
object_recognition,0.68,101,52.5,7,1,6,0.8,easy,medium
pattern_recognition,0.98,200,12.8,5,0,5,1.0,easy,hard
memory_match,0.8,129,30.1,12,3,9,0.89,hard,medium
memory_match,0.61,115,34.6,9,3,6,0.8,medium,medium
object_recognition,0.61,112,37.9,9,1,8,0.88,medium,medium
pattern_recognition,0.83,183,31.2,7,0,7,1.0,easy,hard
object_recognition,0.63,116,34.7,11,2,9,0.99,hard,medium
daily_routine_recall,0.87,183,32.8,8,1,7,1.0,easy,hard
object_recognition,0.34,13,79.5,16,7,9,0.65,medium,easy
daily_routine_recall,0.57,22,92.6,15,4,11,0.62,hard,easy
object_recognition,0.71,105,49.9,9,2,7,0.82,hard,medium
pattern_recognition,0.53,21,99.5,9,3,6,0.47,hard,easy
daily_routine_recall,0.92,200,24.8,6,0,6,1.0,hard,hard
memory_match,0.87,200,12.7,6,0,6,1.0,easy,hard
memory_match,0.83,192,26.7,5,0,5,1.0,hard,hard
object_recognition,0.5,20,49.1,10,3,7,0.74,hard,easy
pattern_recognition,0.81,131,28.4,10,1,9,0.97,easy,hard
pattern_recognition,0.96,189,33.3,7,0,7,1.0,hard,hard
daily_routine_recall,0.86,200,20.0,5,0,5,1.0,medium,hard
memory_match,0.72,120,35.2,7,1,6,0.91,medium,medium
memory_match,0.65,116,35.2,9,2,7,0.89,hard,medium
memory_match,0.2,10,81.2,13,7,6,0.67,easy,easy
daily_routine_recall,0.48,19,82.1,11,5,6,0.71,easy,easy
memory_match,0.73,119,36.8,6,1,5,0.91,easy,medium
pattern_recognition,0.87,193,28.0,7,0,7,1.0,easy,hard
pattern_recognition,0.85,190,29.0,6,1,5,1.0,easy,hard
object_recognition,0.72,130,25.3,9,2,7,0.99,easy,medium
daily_routine_recall,0.78,116,42.6,8,1,7,0.94,medium,hard
memory_match,0.41,16,85.6,16,6,10,0.47,easy,easy
pattern_recognition,1.0,200,12.7,6,2,4,1.0,medium,hard
object_recognition,0.61,117,32.5,8,2,6,0.91,easy,medium
object_recognition,0.72,118,37.1,10,1,9,0.92,hard,medium
memory_match,0.86,200,19.2,4,0,4,1.0,medium,hard
memory_match,0.98,200,12.3,6,1,5,1.0,medium,hard
memory_match,0.96,200,11.0,6,0,6,1.0,easy,hard
pattern_recognition,0.96,200,12.8,6,0,6,1.0,medium,hard
memory_match,0.9,200,19.5,5,0,5,1.0,hard,hard
pattern_recognition,0.87,200,13.1,7,0,7,1.0,medium,hard
pattern_recognition,0.76,122,35.9,11,3,8,0.9,hard,medium
object_recognition,0.35,14,82.5,16,7,9,0.5,easy,easy
daily_routine_recall,0.26,10,65.6,11,4,7,0.59,hard,medium
daily_routine_recall,0.75,117,39.7,10,2,8,0.99,hard,medium
object_recognition,0.9,191,30.5,5,0,5,1.0,medium,hard
daily_routine_recall,0.52,20,109.8,13,3,10,0.79,easy,easy
memory_match,0.29,11,59.3,15,5,10,0.77,medium,easy
memory_match,0.95,199,28.4,5,0,5,1.0,easy,hard
daily_routine_recall,0.3,12,77.8,11,5,6,0.79,medium,easy
daily_routine_recall,0.66,112,40.4,8,1,7,0.87,hard,medium
object_recognition,0.48,19,96.0,9,3,6,0.72,medium,easy
daily_routine_recall,0.48,19,96.7,11,5,6,0.6,medium,easy
daily_routine_recall,0.95,200,25.6,8,1,7,1.0,easy,hard
memory_match,0.65,108,43.4,8,2,6,0.82,hard,easy
pattern_recognition,0.92,189,31.8,7,0,7,1.0,medium,hard
